sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.028277878,4,3,union,256,92554,1.000000,1.000000,1.000000,{"1":90235,"2":2319},0.974944,0.025056,0.000000,0.000000,0.974944,0.025056,1.000000
0.028277878,4,3,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7020,"2":1172},0.856934,0.143066,0.000000,0.000000,0.856934,0.143066,1.000000
0.028277878,4,3,read_only,1024,24678,0.864292,0.950806,0.864292,{"1":90226,"2":2289},0.864292,0.135708,0.000000,0.000000,0.864292,0.000000,0.000000
0.028277878,4,3,union,1024,24678,0.863157,0.950472,0.863157,{"1":90235,"2":2319},0.863157,0.136843,0.000000,0.000000,0.863157,0.000000,0.000000
0.028277878,4,3,snapshot,1024,5312,0.859375,0.936449,0.859375,{"1":7020,"2":1172},0.779367,0.220633,0.000000,0.000000,0.779367,0.080008,0.362628
0.028277878,4,3,read_only,4096,7703,0.527197,0.868810,0.527197,{"1":90226,"2":2289},0.527197,0.472543,0.000260,0.000000,0.527197,0.000000,0.000000
0.028277878,4,3,union,4096,7703,0.526159,0.868615,0.526159,{"1":90235,"2":2319},0.526159,0.473582,0.000260,0.000000,0.526159,0.000000,0.000000
0.028277878,4,3,snapshot,4096,4493,0.768529,0.900163,0.768529,{"1":7020,"2":1172},0.734476,0.265079,0.000445,0.000000,0.734476,0.034053,0.128248
0.028277878,4,3,read_only,16384,1928,0.028527,0.368720,0.028527,{"1":90226,"2":2289},0.028527,0.015560,0.955913,0.000000,0.028527,0.000000,0.000000
0.028277878,4,3,union,16384,1928,0.028527,0.368628,0.028527,{"1":90235,"2":2319},0.028527,0.015560,0.955913,0.000000,0.028527,0.000000,0.000000
0.028277878,4,3,snapshot,16384,1819,0.178670,0.536871,0.178670,{"1":7020,"2":1172},0.174272,0.235844,0.589885,0.000000,0.174272,0.004398,0.005326
