sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.011898261,2,0,snapshot,4096,5177,0.687657,0.844376,0.687657,{"1":5801,"2":2391},0.528878,0.469770,0.001352,0.000000,0.528878,0.158779,0.337023
0.011898261,2,0,read_only,16384,2014,0.027805,0.351965,0.027805,{"1":21776,"2":3566},0.027805,0.015889,0.956306,0.000000,0.027805,0.000000,0.000000
0.011898261,2,0,union,16384,2014,0.027805,0.351965,0.027805,{"1":21777,"2":3566},0.027805,0.015889,0.956306,0.000000,0.027805,0.000000,0.000000
0.011898261,2,0,snapshot,16384,2014,0.059086,0.481729,0.059086,{"1":5801,"2":2391},0.054618,0.478153,0.467229,0.000000,0.054618,0.004469,0.004727
0.016391288,2,1,read_only,64,23214,1.000000,1.000000,1.000000,{"1":19708,"2":3506},0.848970,0.151030,0.000000,0.000000,0.848970,0.151030,1.000000
0.016391288,2,1,union,64,23382,1.000000,1.000000,1.000000,{"1":19821,"2":3561},0.847703,0.152297,0.000000,0.000000,0.847703,0.152297,1.000000
0.016391288,2,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6659,"2":1533},0.812866,0.187134,0.000000,0.000000,0.812866,0.187134,1.000000
0.016391288,2,1,read_only,256,23214,1.000000,1.000000,1.000000,{"1":19708,"2":3506},0.848970,0.151030,0.000000,0.000000,0.848970,0.151030,1.000000
0.016391288,2,1,union,256,23382,1.000000,1.000000,1.000000,{"1":19821,"2":3561},0.847703,0.152297,0.000000,0.000000,0.847703,0.152297,1.000000
0.016391288,2,1,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":6659,"2":1533},0.812866,0.187134,0.000000,0.000000,0.812866,0.187134,1.000000
0.016391288,2,1,read_only,1024,23214,1.000000,1.000000,1.000000,{"1":19708,"2":3506},0.848970,0.151030,0.000000,0.000000,0.848970,0.151030,1.000000
0.016391288,2,1,union,1024,23382,1.000000,1.000000,1.000000,{"1":19821,"2":3561},0.847703,0.152297,0.000000,0.000000,0.847703,0.152297,1.000000
0.016391288,2,1,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":6659,"2":1533},0.812866,0.187134,0.000000,0.000000,0.812866,0.187134,1.000000
0.016391288,2,1,read_only,4096,7523,0.508840,0.814790,0.508840,{"1":19708,"2":3506},0.508840,0.489167,0.001994,0.000000,0.508840,0.000000,0.000000
0.016391288,2,1,union,4096,7523,0.501263,0.812187,0.501263,{"1":19821,"2":3561},0.501263,0.496743,0.001994,0.000000,0.501263,0.000000,0.000000
0.016391288,2,1,snapshot,4096,5196,0.751155,0.878512,0.751155,{"1":6659,"2":1533},0.643957,0.355273,0.000770,0.000000,0.643957,0.107198,0.301081
0.016391288,2,1,read_only,16384,2013,0.027819,0.367966,0.027819,{"1":19708,"2":3506},0.027819,0.015897,0.956284,0.000000,0.027819,0.000000,0.000000
0.016391288,2,1,union,16384,2013,0.027322,0.365693,0.027322,{"1":19821,"2":3561},0.027322,0.016393,0.956284,0.000000,0.027322,0.000000,0.000000
0.016391288,2,1,snapshot,16384,2011,0.071606,0.488498,0.071606,{"1":6659,"2":1533},0.069617,0.258578,0.671805,0.000000,0.069617,0.001989,0.002138
0.021382959,2,2,read_only,64,24828,1.000000,1.000000,1.000000,{"1":21061,"2":3767},0.848276,0.151724,0.000000,0.000000,0.848276,0.151724,1.000000
0.021382959,2,2,union,64,24967,1.000000,1.000000,1.000000,{"1":21145,"2":3822},0.846918,0.153082,0.000000,0.000000,0.846918,0.153082,1.000000
0.021382959,2,2,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6509,"2":1683},0.794556,0.205444,0.000000,0.000000,0.794556,0.205444,1.000000
0.021382959,2,2,read_only,256,24828,1.000000,1.000000,1.000000,{"1":21061,"2":3767},0.848276,0.151724,0.000000,0.000000,0.848276,0.151724,1.000000
0.021382959,2,2,union,256,24967,1.000000,1.000000,1.000000,{"1":21145,"2":3822},0.846918,0.153082,0.000000,0.000000,0.846918,0.153082,1.000000
0.021382959,2,2,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":6509,"2":1683},0.794556,0.205444,0.000000,0.000000,0.794556,0.205444,1.000000
0.021382959,2,2,read_only,1024,24828,1.000000,1.000000,1.000000,{"1":21061,"2":3767},0.848276,0.151724,0.000000,0.000000,0.848276,0.151724,1.000000
0.021382959,2,2,union,1024,24967,1.000000,1.000000,1.000000,{"1":21145,"2":3822},0.846918,0.153082,0.000000,0.000000,0.846918,0.153082,1.000000
0.021382959,2,2,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":6509,"2":1683},0.794556,0.205444,0.000000,0.000000,0.794556,0.205444,1.000000
0.021382959,2,2,read_only,4096,7888,0.515467,0.816937,0.515467,{"1":21061,"2":3767},0.515467,0.482632,0.001902,0.000000,0.515467,0.000000,0.000000
0.021382959,2,2,union,4096,7888,0.509508,0.814666,0.509508,{"1":21145,"2":3822},0.509508,0.488463,0.002028,0.000000,0.509508,0.000000,0.000000
0.021382959,2,2,snapshot,4096,5098,0.714594,0.861645,0.714594,{"1":6509,"2":1683},0.609455,0.388584,0.001962,0.000000,0.609455,0.105139,0.269211
0.021382959,2,2,read_only,16384,2014,0.026812,0.352099,0.026812,{"1":21061,"2":3767},0.026812,0.017378,0.955809,0.000000,0.026812,0.000000,0.000000
0.021382959,2,2,union,16384,2014,0.026812,0.350453,0.026812,{"1":21145,"2":3822},0.026812,0.016882,0.956306,0.000000,0.026812,0.000000,0.000000
0.021382959,2,2,snapshot,16384,2009,0.071677,0.480602,0.071677,{"1":6509,"2":1683},0.068691,0.297163,0.634146,0.000000,0.068691,0.002987,0.003207
0.026308554,2,3,read_only,64,24869,1.000000,1.000000,1.000000,{"1":21065,"2":3804},0.847038,0.152962,0.000000,0.000000,0.847038,0.152962,1.000000
0.026308554,2,3,union,64,24971,1.000000,1.000000,1.000000,{"1":21129,"2":3842},0.846142,0.153858,0.000000,0.000000,0.846142,0.153858,1.000000
0.026308554,2,3,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6638,"2":1554},0.810303,0.189697,0.000000,0.000000,0.810303,0.189697,1.000000
0.026308554,2,3,read_only,256,24869,1.000000,1.000000,1.000000,{"1":21065,"2":3804},0.847038,0.152962,0.000000,0.000000,0.847038,0.152962,1.000000
0.026308554,2,3,union,256,24971,1.000000,1.000000,1.000000,{"1":21129,"2":3842},0.846142,0.153858,0.000000,0.000000,0.846142,0.153858,1.000000
0.026308554,2,3,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":6638,"2":1554},0.810303,0.189697,0.000000,0.000000,0.810303,0.189697,1.000000
0.026308554,2,3,read_only,1024,24869,1.000000,1.000000,1.000000,{"1":21065,"2":3804},0.847038,0.152962,0.000000,0.000000,0.847038,0.152962,1.000000
0.026308554,2,3,union,1024,24971,1.000000,1.000000,1.000000,{"1":21129,"2":3842},0.846142,0.153858,0.000000,0.000000,0.846142,0.153858,1.000000
0.026308554,2,3,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":6638,"2":1554},0.810303,0.189697,0.000000,0.000000,0.810303,0.189697,1.000000
0.026308554,2,3,read_only,4096,7898,0.513421,0.815934,0.513421,{"1":21065,"2":3804},0.513295,0.484680,0.002026,0.000000,0.513295,0.000127,0.000260
0.026308554,2,3,union,4096,7898,0.509243,0.814383,0.509243,{"1":21129,"2":3842},0.509116,0.488858,0.002026,0.000000,0.509116,0.000127,0.000258
0.026308554,2,3,snapshot,4096,5125,0.736585,0.871740,0.736585,{"1":6638,"2":1554},0.632000,0.367024,0.000976,0.000000,0.632000,0.104585,0.284199
0.026308554,2,3,read_only,16384,2013,0.027322,0.351699,0.027322,{"1":21065,"2":3804},0.027322,0.016393,0.956284,0.000000,0.027322,0.000000,0.000000
0.026308554,2,3,union,16384,2013,0.026826,0.350350,0.026826,{"1":21129,"2":3842},0.026826,0.016890,0.956284,0.000000,0.026826,0.000000,0.000000
0.026308554,2,3,snapshot,16384,2013,0.069548,0.486649,0.069548,{"1":6638,"2":1554},0.065077,0.281172,0.653751,0.000000,0.065077,0.004471,0.004782
