sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.010482018,2,6,snapshot,256,4144,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999759,0.000241,0.000000,0.000000,0.999759,0.000241,1.000000
0.010482018,2,6,read_only,1024,1591,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.988686,0.011314,0.000000,0.000000,0.988686,0.011314,1.000000
0.010482018,2,6,union,1024,1591,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.988686,0.011314,0.000000,0.000000,0.988686,0.011314,1.000000
0.010482018,2,6,snapshot,1024,1064,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999060,0.000940,0.000000,0.000000,0.999060,0.000940,1.000000
0.010482018,2,6,read_only,4096,405,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.980247,0.019753,0.000000,0.000000,0.980247,0.019753,1.000000
0.010482018,2,6,union,4096,405,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.980247,0.019753,0.000000,0.000000,0.980247,0.019753,1.000000
0.010482018,2,6,snapshot,4096,318,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.996855,0.003145,0.000000,0.000000,0.996855,0.003145,1.000000
0.010482018,2,6,read_only,16384,114,0.982456,0.991228,0.982456,{"1":12524,"2":93},0.929825,0.070175,0.000000,0.000000,0.929825,0.052632,0.750000
0.010482018,2,6,union,16384,114,0.982456,0.991228,0.982456,{"1":12524,"2":93},0.929825,0.070175,0.000000,0.000000,0.929825,0.052632,0.750000
0.010482018,2,6,snapshot,16384,94,0.978723,0.991489,0.978723,{"1":8191,"2":1},0.968085,0.031915,0.000000,0.000000,0.968085,0.010638,0.333333
