sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.015614141,4,3,union,256,45459,0.974285,0.990407,0.974285,{"1":167641,"2":1318},0.971029,0.028971,0.000000,0.000000,0.971029,0.003256,0.112377
0.015614141,4,3,snapshot,256,5250,0.984000,0.992905,0.984000,{"1":7854,"2":338},0.935619,0.064381,0.000000,0.000000,0.935619,0.048381,0.751479
0.015614141,4,3,read_only,1024,12638,0.824577,0.954303,0.824577,{"1":167641,"2":1313},0.824577,0.175423,0.000000,0.000000,0.824577,0.000000,0.000000
0.015614141,4,3,union,1024,12638,0.824339,0.954280,0.824339,{"1":167641,"2":1318},0.824339,0.175661,0.000000,0.000000,0.824339,0.000000,0.000000
0.015614141,4,3,snapshot,1024,3230,0.926625,0.972560,0.926625,{"1":7854,"2":338},0.895356,0.104644,0.000000,0.000000,0.895356,0.031269,0.298817
0.015614141,4,3,read_only,4096,3857,0.313197,0.804253,0.313197,{"1":167641,"2":1313},0.313197,0.613171,0.073632,0.000000,0.313197,0.000000,0.000000
0.015614141,4,3,union,4096,3857,0.313197,0.804238,0.313197,{"1":167641,"2":1318},0.313197,0.613171,0.073632,0.000000,0.313197,0.000000,0.000000
0.015614141,4,3,snapshot,4096,2275,0.746374,0.906482,0.746374,{"1":7854,"2":338},0.736703,0.262857,0.000440,0.000000,0.736703,0.009670,0.036728
0.015614141,4,3,read_only,16384,966,0.002070,0.443228,0.002070,{"1":167641,"2":1313},0.002070,0.033126,0.964803,0.000000,0.002070,0.000000,0.000000
0.015614141,4,3,union,16384,966,0.002070,0.443218,0.002070,{"1":167641,"2":1318},0.002070,0.033126,0.964803,0.000000,0.002070,0.000000,0.000000
0.015614141,4,3,snapshot,16384,963,0.153686,0.680789,0.153686,{"1":7854,"2":338},0.151610,0.796469,0.051921,0.000000,0.151610,0.002077,0.002448
